"customer_id","first_name","last_name","category_id","category_name","count"
265,"Jennie","Terry",15,"Sports","3"
533,"Jessie","Milam",11,"Horror","3"
460,"Leon","Bostic",2,"Animation","3"
139,"Amber","Dixon",10,"Games","3"
530,"Darryl","Ashcraft",9,"Foreign","3"
399,"Danny","Isom",9,"Foreign","3"
289,"Violet","Rodriquez",6,"Documentary","3"
463,"Darrell","Power",2,"Animation","3"
421,"Lee","Hawks",15,"Sports","3"
594,"Eduardo","Hiatt",6,"Documentary","3"
123,"Shannon","Freeman",6,"Documentary","3"
239,"Minnie","Romero",10,"Games","3"
31,"Brenda","Wright",7,"Drama","3"
114,"Grace","Ellis",3,"Children","3"
236,"Marcia","Dean",16,"Travel","3"
254,"Maxine","Silva",8,"Family","3"
254,"Maxine","Silva",2,"Animation","3"
306,"Charles","Kowalski",8,"Family","3"
149,"Valerie","Black",13,"New","3"
248,"Caroline","Bowman",9,"Foreign","3"
245,"Courtney","Day",9,"Foreign","3"
509,"Raul","Fortier",2,"Animation","3"
231,"Georgia","Jacobs",3,"Children","3"
137,"Rhonda","Kennedy",2,"Animation","3"
198,"Elsie","Kelley",14,"Sci-Fi","3"
558,"Jimmie","Eggleston",15,"Sports","3"
24,"Kimberly","Lee",8,"Family","3"
512,"Cecil","Vines",7,"Drama","3"
231,"Georgia","Jacobs",5,"Comedy","3"
102,"Crystal","Ford",15,"Sports","3"
103,"Gladys","Hamilton",6,"Documentary","3"
85,"Anne","Powell",5,"Comedy","3"
462,"Warren","Sherrod",3,"Children","3"
459,"Tommy","Collazo",12,"Music","3"
370,"Wayne","Truong",2,"Animation","3"
436,"Troy","Quigley",16,"Travel","3"
580,"Ross","Grey",8,"Family","3"
14,"Betty","White",10,"Games","3"
115,"Wendy","Harrison",9,"Foreign","3"
27,"Shirley","Allen",6,"Documentary","3"
497,"Gilbert","Sledge",14,"Sci-Fi","3"
307,"Joseph","Joy",12,"Music","3"
99,"Emily","Diaz",13,"New","3"
433,"Don","Bone",13,"New","3"
186,"Holly","Fox",10,"Games","3"
174,"Yvonne","Watkins",1,"Action","3"
220,"Charlene","Alvarez",12,"Music","3"
114,"Grace","Ellis",13,"New","3"
474,"Dustin","Gillette",2,"Animation","3"
13,"Karen","Jackson",15,"Sports","3"
583,"Marshall","Thorn",7,"Drama","3"
414,"Vincent","Ralston",8,"Family","3"
327,"Larry","Thrasher",5,"Comedy","3"
381,"Bobby","Boudreau",8,"Family","3"
145,"Lucille","Holmes",1,"Action","3"
225,"Arlene","Harvey",10,"Games","3"
114,"Grace","Ellis",4,"Classics","3"
235,"Jackie","Lynch",1,"Action","3"
550,"Guy","Brownlee",2,"Animation","3"
159,"Jill","Hawkins",2,"Animation","3"
201,"Vicki","Fields",7,"Drama","3"
112,"Rosa","Reynolds",2,"Animation","3"
504,"Nathaniel","Adam",11,"Horror","3"
501,"Ruben","Geary",5,"Comedy","3"
138,"Hazel","Warren",13,"New","3"
157,"Darlene","Rose",2,"Animation","3"
437,"Randall","Neumann",10,"Games","3"
561,"Ian","Still",12,"Music","3"
53,"Heather","Morris",6,"Documentary","3"
548,"Allan","Cornish",9,"Foreign","3"
561,"Ian","Still",13,"New","3"
60,"Mildred","Bailey",15,"Sports","3"
352,"Albert","Crouse",12,"Music","3"
154,"Michele","Grant",3,"Children","3"
576,"Morris","Mccarter",1,"Action","3"
112,"Rosa","Reynolds",8,"Family","3"
158,"Veronica","Stone",11,"Horror","3"
299,"James","Gannon",4,"Classics","3"
478,"Lewis","Lyman",1,"Action","3"
207,"Gertrude","Castillo",4,"Classics","3"
253,"Terry","Carlson",13,"New","3"
154,"Michele","Grant",11,"Horror","3"
197,"Sue","Peters",8,"Family","3"
289,"Violet","Rodriquez",10,"Games","3"
115,"Wendy","Harrison",12,"Music","3"
374,"Jeremy","Hurtado",12,"Music","3"
107,"Florence","Woods",10,"Games","3"
555,"Dwight","Lombardi",15,"Sports","3"
289,"Violet","Rodriquez",8,"Family","3"
596,"Enrique","Forsythe",8,"Family","3"
357,"Keith","Rico",13,"New","3"
406,"Nathan","Runyon",5,"Comedy","3"
183,"Ida","Andrews",8,"Family","3"
369,"Fred","Wheat",4,"Classics","3"
290,"Kristina","Chambers",5,"Comedy","3"
217,"Agnes","Bishop",1,"Action","3"
429,"Frederick","Isbell",5,"Comedy","3"
50,"Diane","Collins",12,"Music","3"
384,"Ernest","Stepp",7,"Drama","3"
18,"Carol","Garcia",4,"Classics","3"
20,"Sharon","Robinson",5,"Comedy","3"
585,"Perry","Swafford",9,"Foreign","3"
190,"Yolanda","Weaver",8,"Family","3"
82,"Kathryn","Coleman",14,"Sci-Fi","3"
46,"Catherine","Campbell",10,"Games","3"
476,"Derrick","Bourque",14,"Sci-Fi","3"
51,"Alice","Stewart",8,"Family","3"
575,"Isaac","Oglesby",9,"Foreign","3"
369,"Fred","Wheat",9,"Foreign","3"
535,"Javier","Elrod",9,"Foreign","3"
527,"Cory","Meehan",16,"Travel","3"
318,"Brian","Wyman",6,"Documentary","3"
212,"Wilma","Richards",14,"Sci-Fi","3"
558,"Jimmie","Eggleston",5,"Comedy","3"
428,"Herbert","Kruger",6,"Documentary","3"
459,"Tommy","Collazo",4,"Classics","3"
460,"Leon","Bostic",16,"Travel","3"
5,"Elizabeth","Brown",15,"Sports","3"
251,"Vickie","Brewer",4,"Classics","3"
101,"Peggy","Myers",11,"Horror","3"
161,"Geraldine","Perkins",7,"Drama","3"
367,"Adam","Gooch",9,"Foreign","3"
503,"Angel","Barclay",1,"Action","3"
264,"Gwendolyn","May",4,"Classics","3"
236,"Marcia","Dean",15,"Sports","3"
94,"Norma","Gonzales",8,"Family","3"
203,"Tara","Ryan",3,"Children","3"
205,"Eileen","Carr",11,"Horror","3"
556,"Armando","Gruber",10,"Games","3"
553,"Max","Pitt",10,"Games","3"
529,"Erik","Guillen",10,"Games","3"
394,"Chris","Brothers",6,"Documentary","3"
258,"Myrtle","Fleming",13,"New","3"
244,"Viola","Hanson",8,"Family","3"
49,"Joyce","Edwards",13,"New","3"
356,"Gerald","Fultz",10,"Games","3"
557,"Felix","Gaffney",3,"Children","3"
169,"Erica","Matthews",8,"Family","3"
423,"Alfred","Casillas",7,"Drama","3"
320,"Anthony","Schwab",16,"Travel","3"
507,"Edgar","Rhoads",14,"Sci-Fi","3"
88,"Bonnie","Hughes",16,"Travel","3"
291,"Toni","Holt",14,"Sci-Fi","3"
452,"Tom","Milner",3,"Children","3"
516,"Elmer","Noe",14,"Sci-Fi","3"
467,"Alvin","Deloach",10,"Games","3"
448,"Miguel","Betancourt",5,"Comedy","3"
446,"Theodore","Culp",4,"Classics","3"
293,"Mae","Fletcher",2,"Animation","3"
410,"Curtis","Irby",10,"Games","3"
114,"Grace","Ellis",15,"Sports","3"
586,"Kirk","Stclair",7,"Drama","3"
421,"Lee","Hawks",7,"Drama","3"
362,"Nicholas","Barfield",10,"Games","3"
416,"Jeffery","Pinson",1,"Action","3"
386,"Todd","Tan",4,"Classics","3"
26,"Jessica","Hall",1,"Action","3"
446,"Theodore","Culp",1,"Action","3"
108,"Tracy","Cole",2,"Animation","3"
331,"Eric","Robert",6,"Documentary","3"
233,"Lillie","Kim",8,"Family","3"
484,"Roberto","Vu",3,"Children","3"
317,"Edward","Baugh",7,"Drama","3"
269,"Cassandra","Walters",7,"Drama","3"
329,"Frank","Waggoner",15,"Sports","3"
357,"Keith","Rico",6,"Documentary","3"
122,"Thelma","Murray",4,"Classics","3"
30,"Melissa","King",3,"Children","3"
373,"Louis","Leone",8,"Family","3"
391,"Clarence","Gamez",4,"Classics","3"
573,"Byron","Box",1,"Action","3"
354,"Justin","Ngo",3,"Children","3"
30,"Melissa","King",15,"Sports","3"
359,"Willie","Markham",12,"Music","3"
181,"Ana","Bradley",9,"Foreign","3"
141,"Debbie","Reyes",7,"Drama","3"
495,"Charlie","Bess",4,"Classics","3"
286,"Velma","Lucas",14,"Sci-Fi","3"
66,"Janice","Ward",7,"Drama","3"
251,"Vickie","Brewer",2,"Animation","3"
347,"Ryan","Salisbury",7,"Drama","3"
481,"Herman","Devore",3,"Children","3"
455,"Jon","Wiles",13,"New","3"
435,"Ricky","Shelby",2,"Animation","3"
388,"Craig","Morrell",13,"New","3"
560,"Jordan","Archuleta",13,"New","3"
13,"Karen","Jackson",16,"Travel","3"
148,"Eleanor","Hunt",1,"Action","3"
573,"Byron","Box",5,"Comedy","3"
298,"Erika","Pena",10,"Games","3"
275,"Carole","Barnett",15,"Sports","3"
122,"Thelma","Murray",5,"Comedy","3"
190,"Yolanda","Weaver",7,"Drama","3"
183,"Ida","Andrews",6,"Documentary","3"
202,"Carla","Gutierrez",6,"Documentary","3"
345,"Carl","Artis",5,"Comedy","3"
479,"Zachary","Hite",4,"Classics","3"
60,"Mildred","Bailey",12,"Music","3"
49,"Joyce","Edwards",2,"Animation","3"
419,"Chad","Carbone",2,"Animation","3"
422,"Melvin","Ellington",7,"Drama","3"
264,"Gwendolyn","May",12,"Music","3"
2,"Patricia","Johnson",1,"Action","3"
78,"Lori","Wood",2,"Animation","3"
506,"Leslie","Seward",2,"Animation","3"
86,"Jacqueline","Long",4,"Classics","3"
335,"Gregory","Mauldin",5,"Comedy","3"
41,"Stephanie","Mitchell",9,"Foreign","3"
176,"June","Carroll",7,"Drama","3"
436,"Troy","Quigley",10,"Games","3"
175,"Annette","Olson",11,"Horror","3"
439,"Alexander","Fennell",1,"Action","3"
91,"Lois","Butler",16,"Travel","3"
466,"Leo","Ebert",10,"Games","3"
419,"Chad","Carbone",14,"Sci-Fi","3"
375,"Aaron","Selby",9,"Foreign","3"
330,"Scott","Shelley",11,"Horror","3"
288,"Bobbie","Craig",1,"Action","3"
547,"Kurt","Emmons",16,"Travel","3"
230,"Joy","George",15,"Sports","3"
599,"Austin","Cintron",14,"Sci-Fi","3"
20,"Sharon","Robinson",3,"Children","3"
167,"Sally","Pierce",11,"Horror","3"
402,"Luis","Yanez",7,"Drama","3"
278,"Billie","Horton",1,"Action","3"
327,"Larry","Thrasher",1,"Action","3"
172,"Bernice","Willis",12,"Music","3"
461,"Derek","Blakely",10,"Games","3"
74,"Denise","Kelly",4,"Classics","3"
263,"Hilda","Hopkins",12,"Music","3"
135,"Juanita","Mason",15,"Sports","3"
256,"Mabel","Holland",8,"Family","3"
239,"Minnie","Romero",6,"Documentary","3"
28,"Cynthia","Young",6,"Documentary","3"
499,"Marc","Outlaw",3,"Children","3"
594,"Eduardo","Hiatt",10,"Games","3"
198,"Elsie","Kelley",5,"Comedy","3"
122,"Thelma","Murray",13,"New","3"
312,"Mark","Rinehart",12,"Music","3"
190,"Yolanda","Weaver",16,"Travel","3"
122,"Thelma","Murray",16,"Travel","3"
469,"Wesley","Bull",13,"New","3"
230,"Joy","George",2,"Animation","3"
299,"James","Gannon",9,"Foreign","3"
431,"Joel","Francisco",5,"Comedy","3"
221,"Bessie","Morrison",5,"Comedy","3"
306,"Charles","Kowalski",16,"Travel","3"
214,"Kristin","Johnston",12,"Music","3"
46,"Catherine","Campbell",4,"Classics","3"
109,"Edna","West",16,"Travel","3"
360,"Ralph","Madrigal",1,"Action","3"
112,"Rosa","Reynolds",13,"New","3"
552,"Hugh","Waldrop",4,"Classics","3"
122,"Thelma","Murray",7,"Drama","3"
151,"Megan","Palmer",6,"Documentary","3"
174,"Yvonne","Watkins",16,"Travel","3"
503,"Angel","Barclay",3,"Children","3"
290,"Kristina","Chambers",14,"Sci-Fi","3"
588,"Marion","Ocampo",6,"Documentary","3"
534,"Christian","Jung",13,"New","3"
133,"Pauline","Henry",14,"Sci-Fi","3"
388,"Craig","Morrell",15,"Sports","3"
546,"Kelly","Knott",1,"Action","3"
334,"Raymond","Mcwhorter",13,"New","3"
98,"Lillian","Griffin",10,"Games","3"
500,"Reginald","Kinder",3,"Children","3"
525,"Adrian","Clary",12,"Music","3"
12,"Nancy","Thomas",5,"Comedy","3"
450,"Jay","Robb",14,"Sci-Fi","3"
247,"Stella","Moreno",15,"Sports","3"
228,"Allison","Stanley",1,"Action","3"
158,"Veronica","Stone",3,"Children","3"
523,"Harvey","Guajardo",12,"Music","3"
193,"Katie","Elliott",2,"Animation","3"
577,"Clifton","Malcolm",1,"Action","3"
194,"Kristen","Chavez",2,"Animation","3"
355,"Terry","Grissom",1,"Action","3"
173,"Audrey","Ray",5,"Comedy","3"
298,"Erika","Pena",8,"Family","3"
28,"Cynthia","Young",14,"Sci-Fi","3"
527,"Cory","Meehan",2,"Animation","3"
87,"Wanda","Patterson",4,"Classics","3"
149,"Valerie","Black",14,"Sci-Fi","3"
406,"Nathan","Runyon",13,"New","3"
230,"Joy","George",13,"New","3"
598,"Wade","Delvalle",7,"Drama","3"
452,"Tom","Milner",13,"New","3"
249,"Dora","Medina",6,"Documentary","3"
594,"Eduardo","Hiatt",3,"Children","3"
37,"Pamela","Baker",4,"Classics","3"
214,"Kristin","Johnston",9,"Foreign","3"
242,"Glenda","Frazier",1,"Action","3"
170,"Beatrice","Arnold",9,"Foreign","3"
406,"Nathan","Runyon",6,"Documentary","3"
299,"James","Gannon",16,"Travel","3"
71,"Kathy","James",2,"Animation","3"
100,"Robin","Hayes",5,"Comedy","3"
87,"Wanda","Patterson",15,"Sports","3"
58,"Jean","Bell",1,"Action","3"
423,"Alfred","Casillas",12,"Music","3"
511,"Chester","Benner",12,"Music","3"
379,"Carlos","Coughlin",9,"Foreign","3"
247,"Stella","Moreno",14,"Sci-Fi","3"
261,"Deanna","Byrd",7,"Drama","3"
437,"Randall","Neumann",5,"Comedy","3"
51,"Alice","Stewart",9,"Foreign","3"
303,"William","Satterfield",7,"Drama","3"
240,"Marlene","Welch",7,"Drama","3"
124,"Sheila","Wells",6,"Documentary","3"
232,"Constance","Reid",9,"Foreign","3"
384,"Ernest","Stepp",3,"Children","3"
307,"Joseph","Joy",8,"Family","3"
87,"Wanda","Patterson",1,"Action","3"
65,"Rose","Howard",7,"Drama","3"
147,"Joanne","Robertson",6,"Documentary","3"
500,"Reginald","Kinder",4,"Classics","3"
498,"Gene","Sanborn",10,"Games","3"
166,"Lynn","Payne",15,"Sports","3"
81,"Andrea","Henderson",8,"Family","3"
225,"Arlene","Harvey",14,"Sci-Fi","3"
176,"June","Carroll",3,"Children","3"
257,"Marsha","Douglas",10,"Games","3"
146,"Jamie","Rice",8,"Family","3"
228,"Allison","Stanley",15,"Sports","3"
532,"Neil","Renner",9,"Foreign","3"
568,"Alberto","Henning",8,"Family","3"
588,"Marion","Ocampo",7,"Drama","3"
32,"Amy","Lopez",4,"Classics","3"
131,"Monica","Hicks",15,"Sports","3"
519,"Ron","Deluca",1,"Action","3"
129,"Carrie","Porter",5,"Comedy","3"
475,"Pedro","Chestnut",6,"Documentary","3"
93,"Phyllis","Foster",15,"Sports","3"
285,"Miriam","Mckinney",16,"Travel","3"
569,"Dave","Gardiner",10,"Games","3"
467,"Alvin","Deloach",15,"Sports","3"
361,"Lawrence","Lawton",8,"Family","3"
12,"Nancy","Thomas",1,"Action","3"
561,"Ian","Still",6,"Documentary","3"
310,"Daniel","Cabral",5,"Comedy","3"
425,"Francis","Sikes",1,"Action","3"
144,"Clara","Shaw",8,"Family","3"
304,"David","Royal",13,"New","3"
261,"Deanna","Byrd",5,"Comedy","3"
482,"Maurice","Crawley",7,"Drama","3"
281,"Leona","Obrien",8,"Family","3"
295,"Daisy","Bates",2,"Animation","3"
540,"Tyrone","Asher",14,"Sci-Fi","3"
197,"Sue","Peters",4,"Classics","3"
204,"Rosemary","Schmidt",10,"Games","3"
71,"Kathy","James",9,"Foreign","3"
240,"Marlene","Welch",3,"Children","3"
240,"Marlene","Welch",8,"Family","3"
274,"Naomi","Jennings",4,"Classics","3"
138,"Hazel","Warren",3,"Children","3"
336,"Joshua","Mark",10,"Games","3"
208,"Lucy","Wheeler",3,"Children","3"
455,"Jon","Wiles",14,"Sci-Fi","3"
439,"Alexander","Fennell",2,"Animation","3"
208,"Lucy","Wheeler",8,"Family","3"
575,"Isaac","Oglesby",15,"Sports","3"
551,"Clayton","Barbee",3,"Children","3"
217,"Agnes","Bishop",14,"Sci-Fi","3"
447,"Clifford","Bowens",1,"Action","3"
140,"Eva","Ramos",14,"Sci-Fi","3"
447,"Clifford","Bowens",13,"New","3"
3,"Linda","Williams",2,"Animation","3"
147,"Joanne","Robertson",15,"Sports","3"
276,"Brandy","Graves",5,"Comedy","3"
92,"Tina","Simmons",13,"New","3"
319,"Ronald","Weiner",3,"Children","3"
554,"Dwayne","Olvera",13,"New","3"
406,"Nathan","Runyon",4,"Classics","3"
278,"Billie","Horton",8,"Family","3"
241,"Heidi","Larson",5,"Comedy","3"
65,"Rose","Howard",1,"Action","3"
115,"Wendy","Harrison",6,"Documentary","3"
579,"Daryl","Larue",10,"Games","3"
29,"Angela","Hernandez",13,"New","3"
329,"Frank","Waggoner",11,"Horror","3"
365,"Bruce","Schwarz",16,"Travel","3"
145,"Lucille","Holmes",11,"Horror","3"
27,"Shirley","Allen",2,"Animation","3"
264,"Gwendolyn","May",2,"Animation","3"
75,"Tammy","Sanders",2,"Animation","3"
587,"Sergio","Stanfield",7,"Drama","3"
565,"Jaime","Nettles",8,"Family","3"
411,"Norman","Currier",7,"Drama","3"
580,"Ross","Grey",6,"Documentary","3"
533,"Jessie","Milam",13,"New","3"
421,"Lee","Hawks",5,"Comedy","3"
419,"Chad","Carbone",6,"Documentary","3"
352,"Albert","Crouse",9,"Foreign","3"
41,"Stephanie","Mitchell",14,"Sci-Fi","3"
364,"Benjamin","Varney",2,"Animation","3"
570,"Ivan","Cromwell",6,"Documentary","3"
202,"Carla","Gutierrez",11,"Horror","3"
34,"Rebecca","Scott",10,"Games","3"
560,"Jordan","Archuleta",2,"Animation","3"
18,"Carol","Garcia",6,"Documentary","3"
297,"Sherri","Rhodes",7,"Drama","3"
107,"Florence","Woods",8,"Family","3"
406,"Nathan","Runyon",7,"Drama","3"
120,"Sylvia","Ortiz",5,"Comedy","3"
460,"Leon","Bostic",11,"Horror","3"
471,"Dean","Sauer",11,"Horror","3"
296,"Ramona","Hale",12,"Music","3"
475,"Pedro","Chestnut",1,"Action","3"
397,"Jimmy","Schrader",2,"Animation","3"
180,"Stacy","Cunningham",8,"Family","3"
169,"Erica","Matthews",9,"Foreign","3"
587,"Sergio","Stanfield",2,"Animation","3"
397,"Jimmy","Schrader",14,"Sci-Fi","3"
531,"Jamie","Waugh",13,"New","3"
398,"Antonio","Meek",3,"Children","3"
335,"Gregory","Mauldin",9,"Foreign","3"
554,"Dwayne","Olvera",15,"Sports","3"
366,"Brandon","Huey",1,"Action","3"
532,"Neil","Renner",13,"New","3"
294,"Shelly","Watts",2,"Animation","3"
45,"Janet","Phillips",4,"Classics","3"
8,"Susan","Wilson",15,"Sports","3"
48,"Ann","Evans",12,"Music","3"
79,"Rachel","Barnes",7,"Drama","3"
34,"Rebecca","Scott",11,"Horror","3"
23,"Sarah","Lewis",10,"Games","3"
323,"Matthew","Mahan",3,"Children","3"
511,"Chester","Benner",3,"Children","3"
280,"Tracey","Barrett",13,"New","3"
282,"Jenny","Castro",10,"Games","3"
148,"Eleanor","Hunt",10,"Games","3"
561,"Ian","Still",8,"Family","3"
90,"Ruby","Washington",14,"Sci-Fi","3"
361,"Lawrence","Lawton",11,"Horror","3"
470,"Gordon","Allard",2,"Animation","3"
458,"Lloyd","Dowd",9,"Foreign","3"
544,"Cody","Nolen",8,"Family","3"
115,"Wendy","Harrison",3,"Children","3"
170,"Beatrice","Arnold",13,"New","3"
547,"Kurt","Emmons",11,"Horror","3"
305,"Richard","Mccrary",7,"Drama","3"
316,"Steven","Curley",8,"Family","3"
246,"Marian","Mendoza",1,"Action","3"
141,"Debbie","Reyes",8,"Family","3"
295,"Daisy","Bates",16,"Travel","2"
510,"Ben","Easter",6,"Documentary","2"
493,"Brent","Harkins",9,"Foreign","2"
85,"Anne","Powell",13,"New","2"
462,"Warren","Sherrod",5,"Comedy","2"
584,"Salvador","Teel",10,"Games","2"
194,"Kristen","Chavez",13,"New","2"
70,"Christina","Ramirez",6,"Documentary","2"
98,"Lillian","Griffin",12,"Music","2"
466,"Leo","Ebert",6,"Documentary","2"
160,"Erin","Dunn",7,"Drama","2"
422,"Melvin","Ellington",4,"Classics","2"
235,"Jackie","Lynch",7,"Drama","2"
19,"Ruth","Martinez",8,"Family","2"
512,"Cecil","Vines",5,"Comedy","2"
346,"Arthur","Simpkins",5,"Comedy","2"
71,"Kathy","James",16,"Travel","2"
451,"Jim","Rea",7,"Drama","2"
185,"Roberta","Harper",2,"Animation","2"
382,"Victor","Barkley",1,"Action","2"
344,"Henry","Billingsley",6,"Documentary","2"
346,"Arthur","Simpkins",11,"Horror","2"
131,"Monica","Hicks",5,"Comedy","2"
413,"Marvin","Yee",14,"Sci-Fi","2"
576,"Morris","Mccarter",5,"Comedy","2"
135,"Juanita","Mason",6,"Documentary","2"
366,"Brandon","Huey",8,"Family","2"
185,"Roberta","Harper",3,"Children","2"
393,"Philip","Causey",3,"Children","2"
446,"Theodore","Culp",15,"Sports","2"
366,"Brandon","Huey",13,"New","2"
398,"Antonio","Meek",16,"Travel","2"
89,"Julia","Flores",11,"Horror","2"
47,"Frances","Parker",16,"Travel","2"
247,"Stella","Moreno",16,"Travel","2"
370,"Wayne","Truong",10,"Games","2"
156,"Bertha","Ferguson",5,"Comedy","2"
3,"Linda","Williams",10,"Games","2"
33,"Anna","Hill",12,"Music","2"
409,"Rodney","Moeller",15,"Sports","2"
24,"Kimberly","Lee",10,"Games","2"
184,"Vivian","Ruiz",12,"Music","2"
13,"Karen","Jackson",2,"Animation","2"
428,"Herbert","Kruger",7,"Drama","2"
221,"Bessie","Morrison",2,"Animation","2"
169,"Erica","Matthews",14,"Sci-Fi","2"
575,"Isaac","Oglesby",13,"New","2"
44,"Marie","Turner",12,"Music","2"
236,"Marcia","Dean",12,"Music","2"
68,"Nicole","Peterson",1,"Action","2"
125,"Ethel","Webb",10,"Games","2"
190,"Yolanda","Weaver",10,"Games","2"
98,"Lillian","Griffin",8,"Family","2"
386,"Todd","Tan",9,"Foreign","2"
436,"Troy","Quigley",11,"Horror","2"
529,"Erik","Guillen",3,"Children","2"
199,"Beth","Franklin",5,"Comedy","2"
344,"Henry","Billingsley",13,"New","2"
178,"Marion","Snyder",4,"Classics","2"
592,"Terrance","Roush",5,"Comedy","2"
228,"Allison","Stanley",8,"Family","2"
31,"Brenda","Wright",8,"Family","2"
524,"Jared","Ely",3,"Children","2"
92,"Tina","Simmons",2,"Animation","2"
319,"Ronald","Weiner",15,"Sports","2"
484,"Roberto","Vu",1,"Action","2"
435,"Ricky","Shelby",12,"Music","2"
544,"Cody","Nolen",10,"Games","2"
331,"Eric","Robert",15,"Sports","2"
224,"Pearl","Garza",11,"Horror","2"
276,"Brandy","Graves",8,"Family","2"
140,"Eva","Ramos",15,"Sports","2"
232,"Constance","Reid",3,"Children","2"
191,"Jeanette","Greene",14,"Sci-Fi","2"
6,"Jennifer","Davis",1,"Action","2"
173,"Audrey","Ray",13,"New","2"
202,"Carla","Gutierrez",14,"Sci-Fi","2"
192,"Laurie","Lawrence",4,"Classics","2"
486,"Glen","Talbert",5,"Comedy","2"
319,"Ronald","Weiner",4,"Classics","2"
380,"Russell","Brinson",6,"Documentary","2"
471,"Dean","Sauer",6,"Documentary","2"
461,"Derek","Blakely",3,"Children","2"
199,"Beth","Franklin",15,"Sports","2"
583,"Marshall","Thorn",14,"Sci-Fi","2"
245,"Courtney","Day",14,"Sci-Fi","2"
415,"Glenn","Pullen",7,"Drama","2"
342,"Harold","Martino",3,"Children","2"
544,"Cody","Nolen",2,"Animation","2"
114,"Grace","Ellis",8,"Family","2"
287,"Becky","Miles",11,"Horror","2"
139,"Amber","Dixon",15,"Sports","2"
277,"Olga","Jimenez",14,"Sci-Fi","2"
164,"Joann","Gardner",12,"Music","2"
422,"Melvin","Ellington",12,"Music","2"
362,"Nicholas","Barfield",9,"Foreign","2"
538,"Ted","Breaux",1,"Action","2"
192,"Laurie","Lawrence",12,"Music","2"
186,"Holly","Fox",2,"Animation","2"
139,"Amber","Dixon",11,"Horror","2"
561,"Ian","Still",1,"Action","2"
435,"Ricky","Shelby",14,"Sci-Fi","2"
509,"Raul","Fortier",14,"Sci-Fi","2"
129,"Carrie","Porter",6,"Documentary","2"
597,"Freddie","Duggan",10,"Games","2"
192,"Laurie","Lawrence",8,"Family","2"
298,"Erika","Pena",2,"Animation","2"
278,"Billie","Horton",14,"Sci-Fi","2"
299,"James","Gannon",14,"Sci-Fi","2"
91,"Lois","Butler",1,"Action","2"
569,"Dave","Gardiner",11,"Horror","2"
522,"Arnold","Havens",3,"Children","2"
594,"Eduardo","Hiatt",5,"Comedy","2"
16,"Sandra","Martin",3,"Children","2"
189,"Loretta","Carpenter",13,"New","2"
135,"Juanita","Mason",11,"Horror","2"
215,"Jessie","Banks",13,"New","2"
153,"Suzanne","Nichols",5,"Comedy","2"
296,"Ramona","Hale",14,"Sci-Fi","2"
498,"Gene","Sanborn",6,"Documentary","2"
283,"Felicia","Sutton",6,"Documentary","2"
492,"Lester","Kraus",14,"Sci-Fi","2"
553,"Max","Pitt",9,"Foreign","2"
96,"Diana","Alexander",10,"Games","2"
438,"Barry","Lovelace",12,"Music","2"
347,"Ryan","Salisbury",3,"Children","2"
222,"Delores","Hansen",13,"New","2"
239,"Minnie","Romero",3,"Children","2"
434,"Eddie","Tomlin",12,"Music","2"
188,"Melanie","Armstrong",2,"Animation","2"
182,"Renee","Lane",6,"Documentary","2"
452,"Tom","Milner",9,"Foreign","2"
564,"Bob","Pfeiffer",16,"Travel","2"
545,"Julio","Noland",14,"Sci-Fi","2"
324,"Gary","Coy",9,"Foreign","2"
413,"Marvin","Yee",5,"Comedy","2"
115,"Wendy","Harrison",10,"Games","2"
61,"Katherine","Rivera",15,"Sports","2"
122,"Thelma","Murray",9,"Foreign","2"
596,"Enrique","Forsythe",1,"Action","2"
584,"Salvador","Teel",13,"New","2"
589,"Tracy","Herrmann",14,"Sci-Fi","2"
200,"Jeanne","Lawson",7,"Drama","2"
95,"Paula","Bryant",8,"Family","2"
439,"Alexander","Fennell",11,"Horror","2"
522,"Arnold","Havens",11,"Horror","2"
514,"Franklin","Troutman",12,"Music","2"
426,"Bradley","Motley",16,"Travel","2"
132,"Esther","Crawford",10,"Games","2"
128,"Marjorie","Tucker",3,"Children","2"
338,"Dennis","Gilman",7,"Drama","2"
411,"Norman","Currier",12,"Music","2"
80,"Marilyn","Ross",15,"Sports","2"
313,"Donald","Mahon",6,"Documentary","2"
579,"Daryl","Larue",9,"Foreign","2"
518,"Gabriel","Harder",15,"Sports","2"
392,"Sean","Douglass",3,"Children","2"
110,"Tiffany","Jordan",10,"Games","2"
297,"Sherri","Rhodes",5,"Comedy","2"
466,"Leo","Ebert",16,"Travel","2"
557,"Felix","Gaffney",9,"Foreign","2"
109,"Edna","West",1,"Action","2"
250,"Jo","Fowler",6,"Documentary","2"
100,"Robin","Hayes",1,"Action","2"
549,"Nelson","Christenson",7,"Drama","2"
197,"Sue","Peters",7,"Drama","2"
544,"Cody","Nolen",14,"Sci-Fi","2"
494,"Ramon","Choate",1,"Action","2"
462,"Warren","Sherrod",8,"Family","2"
290,"Kristina","Chambers",2,"Animation","2"
508,"Milton","Howland",15,"Sports","2"
234,"Claudia","Fuller",10,"Games","2"
510,"Ben","Easter",5,"Comedy","2"
334,"Raymond","Mcwhorter",7,"Drama","2"
560,"Jordan","Archuleta",16,"Travel","2"
540,"Tyrone","Asher",2,"Animation","2"
533,"Jessie","Milam",3,"Children","2"
537,"Clinton","Buford",13,"New","2"
198,"Elsie","Kelley",16,"Travel","2"
